Season,TeamName,Tempo,RankTempo,AdjTempo,RankAdjTempo,OE,RankOE,AdjOE,RankAdjOE,DE,RankDE,AdjDE,RankAdjDE,AdjEM,RankAdjEM,seed
2017,South Carolina,69.4858,178,68.211,167,101.278,219,105.546,149,91.2888,5,88.5163,3,17.0302,31,7
2017,South Carolina St.,69.3443,185,68.2439,164,97.8511,290,99.095,268,115.011,342,118.324,348,-19.2286,335,
2017,South Dakota,72.793,40,70.6425,55,105.338,138,103.817,185,102.323,145,102.228,120,1.58921,144,
2017,South Dakota St.,69.2887,187,67.0521,223,110.093,51,110.782,63,111.611,330,112.116,308,-1.33359,187,16
2017,South Florida,69.2088,192,68.6323,134,93.3369,334,96.4854,311,107.589,265,107.657,228,-11.1718,290,
2017,Southeast Missouri St.,69.9303,153,68.4542,148,104.787,148,103.254,191,107.048,248,109.249,266,-5.99488,229,
2017,Southeastern Louisiana,69.1979,195,67.0435,224,100.723,232,97.8183,293,99.5685,72,103.855,162,-6.03642,231,
2017,Southern,69.4889,177,68.4182,153,101.244,220,97.9569,289,105.268,214,113.539,322,-15.5819,325,
2017,Southern Illinois,66.1022,310,65.2376,299,101.035,227,104.844,160,103.334,168,103.681,161,1.16323,149,
2017,Southern Miss,67.2989,277,65.4074,290,91.0921,345,92.9402,334,106.824,243,108.403,247,-15.4633,324,
2017,Southern Utah,73.0392,34,71.2866,34,102.499,185,101.19,232,116.522,348,119.777,349,-18.5867,334,
2017,St. Bonaventure,70.5546,114,68.6349,133,108.079,83,109.014,88,101.505,127,101.734,108,7.27961,89,
2017,St. Francis NY,68.6091,228,67.0279,225,88.7609,348,87.7768,350,107.543,262,112.094,307,-24.3173,346,
2017,St. Francis PA,70.7926,105,69.9754,73,103.79,168,102.011,219,104.264,195,109.939,282,-7.92823,255,
2017,St. John's,73.9333,24,73.1847,13,104.137,160,109.153,85,106.412,238,102.631,129,6.52153,94,
2017,Stanford,69.2415,190,68.2786,161,99.67,252,104.775,161,102.997,163,98.9579,68,5.81715,101,
2017,Stephen F. Austin,68.6919,224,66.3493,258,98.581,272,96.731,307,99.3017,67,102.223,119,-5.49212,225,
2017,Stetson,74.5255,16,72.334,21,101.122,224,100.887,239,112.851,333,115.167,334,-14.2792,319,
2017,Stony Brook,66.796,290,65.7439,274,103.728,169,101.98,220,103.039,164,105.946,197,-3.96632,212,
2017,Syracuse,67.6168,267,66.3545,256,111.22,39,115.94,29,103.365,170,101.597,104,14.3426,50,
2017,TCU,68.1887,245,66.8837,233,107.424,91,113.172,41,103.222,167,97.8776,60,15.2943,41,
2017,Temple,67.8472,254,66.9778,229,103.247,175,108.389,100,103.872,182,104.181,167,4.20816,117,
2017,Tennessee,71.3506,82,69.2764,101,103.286,173,109.84,75,101.41,124,97.7196,55,12.1202,62,
2017,Tennessee Martin,69.5616,173,67.2028,218,108.006,85,106.914,127,108.441,280,110.755,296,-3.84122,209,
2017,Tennessee St.,68.4361,237,66.87,234,100.603,233,100.268,249,98.4247,58,99.7337,77,0.53477,159,
2017,Tennessee Tech,69.9928,146,68.1841,168,100.199,241,98.8755,272,105.195,211,107.001,218,-8.12513,257,
2017,Texas,68.5314,234,67.4841,212,97.8613,289,104.125,177,100.697,103,93.9629,23,10.1616,73,
2017,Texas A&M,66.8153,289,64.3887,312,104.924,143,108.479,98,101.379,123,97.466,52,11.0129,66,
2017,Texas A&M Corpus Chris,69.4468,181,67.884,189,104.298,157,102.955,197,102.837,158,106.211,203,-3.25637,204,
2017,Texas Southern,69.3789,184,68.4526,150,106.57,107,103.622,187,102.692,154,107.286,227,-3.66476,207,16
2017,Texas St.,64.0027,341,61.8471,345,102.902,176,102.479,211,100.161,87,102.607,127,-0.128537,171,
2017,Texas Tech,66.0026,312,63.7129,328,109.432,59,112.554,45,100.149,86,97.8068,58,14.7469,46,
2017,The Citadel,80.6715,2,79.6777,2,104.44,154,105.592,147,116.082,346,116.334,340,-10.7417,286,
2017,Toledo,69.2465,189,66.238,262,109.016,65,108.752,92,105.704,223,106.065,201,2.6879,129,
2017,Towson,68.7238,220,67.8305,195,105.278,140,105.431,152,100.828,107,101.119,99,4.31203,116,
2017,Troy,69.173,196,68.0509,175,109.346,60,109.892,74,104.153,193,107.217,223,2.67571,130,15
2017,Tulane,71.1303,87,70.2938,63,97.8711,288,102.591,207,109.301,300,109.017,260,-6.42599,238,
2017,Tulsa,67.8135,257,68.0401,177,99.0904,259,104.523,167,103.545,174,102.868,138,1.65507,143,
2017,UAB,67.7379,263,65.9743,271,103.929,166,103.832,184,103.415,172,106.316,206,-2.48478,196,
2017,UC Davis,69.6431,165,68.4821,143,98.5122,275,97.8508,292,97.7913,49,102.603,126,-4.75235,218,16
2017,UC Irvine,67.0606,284,66.3524,257,101.295,218,100.956,236,96.5019,38,99.0942,70,1.86172,138,
2017,UC Riverside,68.9647,207,67.7495,197,92.1141,342,92.1375,339,102.8,157,106.003,200,-13.8653,314,
2017,UC Santa Barbara,66.3465,301,64.0291,323,90.4772,346,91.3316,343,107.177,250,109.475,271,-18.1434,331,
2017,UCF,66.1888,308,65.6061,281,100.904,228,103.857,183,91.5863,6,92.8606,17,10.9965,67,
2017,UCLA,74.8337,14,73.179,14,120.722,1,122.757,2,101.061,113,99.8057,78,22.9515,18,3
2017,UMass Lowell,72.8256,37,71.6722,30,105.562,131,104.246,174,110.862,324,115.64,337,-11.3943,292,
2017,UMBC,71.2545,83,70.4524,60,109.666,56,108.369,101,106.968,246,110.592,291,-2.22302,194,
2017,UMKC,73.9183,25,70.7659,51,101.346,217,102.436,214,106.985,247,107.827,234,-5.39126,223,
2017,UNC Asheville,68.6602,225,68.0312,178,108.606,74,107.594,115,97.9582,50,101.842,113,5.75249,102,
2017,UNC Greensboro,67.677,264,66.4688,251,107.652,88,107.765,113,103.188,166,104.15,166,3.6142,120,
2017,UNC Wilmington,70.2375,132,70.0795,69,118.069,4,117.706,19,105.225,213,105.319,189,12.3867,60,12
2017,UNLV,70.4156,122,68.2244,166,96.3072,314,98.1489,287,105.664,221,105.407,190,-7.25803,249,
2017,USC,70.8167,103,68.8968,116,110.855,43,112.508,46,102.912,161,100.168,86,12.3407,61,11
2017,USC Upstate,70.3756,125,67.9882,181,107.148,95,105.281,155,109.428,302,111.214,301,-5.93309,228,
2017,UT Arlington,70.6512,109,69.9544,75,107.97,86,109.783,77,98.9003,63,100.303,88,9.47958,76,
2017,UT Rio Grande Valley,75.9431,6,73.8828,7,99.0596,261,100.314,248,109.236,298,113.24,320,-12.9257,304,
2017,Utah,69.6413,166,68.461,146,111.228,37,114.195,36,99.1161,66,99.4519,74,14.7432,47,
2017,Utah St.,68.7137,222,66.4613,252,103.908,167,106.776,128,103.93,187,104.565,172,2.21124,136,
2017,Utah Valley,75.4842,9,73.337,12,98.5763,273,100.154,251,98.1604,52,101.699,106,-1.54502,190,
2017,UTEP,67.659,265,66.1778,264,99.9639,245,99.7102,258,100.583,102,102.699,133,-2.98917,202,
2017,UTSA,69.0823,199,67.9584,184,94.1633,329,95.0844,324,100.233,90,102.628,128,-7.54333,252,
2017,Valparaiso,69.569,172,66.8467,235,106.558,109,106.689,130,97.3491,44,100.293,87,6.39547,97,
2017,Vanderbilt,67.1757,282,65.5596,283,105.957,120,112.303,48,100.9,111,96.065,41,16.2376,34,9
2017,VCU,68.8475,215,68.1834,169,106.826,102,110.018,73,95.0426,20,95.716,36,14.3025,52,10
2017,Vermont,65.2644,326,64.3336,313,112.739,23,110.832,61,96.2827,36,98.9477,67,11.8847,63,13
2017,Villanova,65.8287,314,63.9872,324,117.917,5,122.753,3,95.7139,29,91.9756,12,30.7772,2,1
2017,Virginia,60.098,351,58.8864,351,109.116,63,113.686,38,91.0938,4,87.0194,1,26.6671,7,5
2017,Virginia Tech,69.9367,151,68.2782,162,112.502,25,117.358,21,106.185,229,102.419,125,14.9395,44,9
2017,VMI,69.9737,147,68.9581,112,97.2221,299,97.6391,295,114.983,341,113.668,323,-16.0285,327,
2017,Wagner,64.8006,333,62.7916,340,102.711,177,100.931,237,101.246,119,108.063,240,-7.13183,246,
2017,Wake Forest,71.6922,65,70.4705,58,115.266,13,120.873,8,109.04,293,103.6,160,17.2722,30,11
2017,Washington,72.7984,38,70.9157,47,104.442,153,107.646,114,111.126,325,107.679,231,-0.0338739,168,
2017,Washington St.,69.2563,188,67.488,211,100.446,236,104.367,171,110.285,319,106.389,207,-2.02236,192,
2017,Weber St.,68.7078,223,66.449,253,110.982,42,108.278,104,106.45,239,109.015,259,-0.737074,181,
2017,West Virginia,71.479,76,69.8998,79,112.338,27,116.472,28,91.646,7,89.6731,5,26.7991,5,4
2017,Western Carolina,68.9558,208,66.7371,239,86.5294,351,90.1326,348,107.539,258,104.883,179,-14.7506,322,
2017,Western Illinois,70.6065,111,68.6927,127,97.2351,298,97.0821,300,109.077,294,108.83,255,-11.7475,297,
2017,Western Kentucky,67.4516,270,65.7355,276,102.491,186,102.934,199,106.88,245,109.143,264,-6.20846,233,
2017,Western Michigan,70.1116,136,67.752,196,106.811,103,107.037,125,106.834,244,106.734,213,0.302711,162,
2017,Wichita St.,69.6587,163,68.6272,135,117.578,6,119.636,12,90.085,2,93.2236,19,26.4121,8,10
2017,William & Mary,71.4706,77,70.8447,49,111.223,38,112.007,51,110.038,312,109.639,274,2.36836,132,
2017,Winthrop,71.226,85,70.9519,44,108.867,68,106.436,136,97.0163,41,101.809,111,4.62694,112,13
2017,Wisconsin,64.5856,339,63.2884,333,110.209,50,113.589,39,94.0971,16,91.2963,8,22.2926,23,8
2017,Wofford,67.8813,251,66.6556,245,108.469,76,110.046,72,108.453,281,108.267,244,1.77939,139,
2017,Wright St.,71.3732,81,68.939,114,105.352,137,106.416,137,103.362,169,106.3,205,0.115156,166,
2017,Wyoming,74.6309,15,73.4579,11,102.043,198,103.402,189,101.279,121,102.059,115,1.34305,146,
2017,Xavier,68.3481,239,67.1917,219,108.762,70,114.744,33,103.983,189,99.4255,73,15.3189,40,11
2017,Yale,68.2454,243,68.0232,179,106.163,118,106.106,141,103.44,173,105.004,182,1.10166,151,
2017,Youngstown St.,73.6162,27,71.6041,32,100.806,231,102.445,213,110.417,322,112.943,317,-10.4986,283,
2018,Abilene Christian,70.5403,105,68.4251,162,99.986,262,98.7584,292,103.015,149,107.652,221,-8.89336,265,
2018,Air Force,67.39,266,65.9345,279,98.1536,289,100.858,250,107.392,258,106.982,203,-6.12387,232,
2018,Akron,69.0083,197,67.7289,195,102.02,223,102.084,237,108.949,281,110.378,278,-8.29336,258,
2018,Alabama,70.2901,122,68.7962,137,102.776,209,108.459,115,99.7099,59,94.6334,13,13.8252,51,9
2018,Alabama A&M,68.1486,239,65.695,292,88.8054,348,86.7317,351,111.767,324,115.305,333,-28.5736,351,
2018,Alabama St.,70.5236,107,68.7067,141,97.0076,306,95.9583,322,110.84,314,116.08,337,-20.1217,339,
2018,Albany,67.0375,281,66.1383,272,109.208,72,107.317,136,101.284,99,105.879,185,1.43775,152,
2018,Alcorn St.,69.5479,165,67.9299,184,96.5598,315,95.1709,331,109.852,292,114.78,327,-19.6089,336,
2018,American,67.212,277,66.5061,251,96.8434,310,95.8765,326,109.356,288,112.092,304,-16.2153,329,
2018,Appalachian St.,71.0692,88,70.0171,76,102.498,212,103.761,198,105.095,206,107.814,225,-4.05258,208,
2018,Arizona,68.7501,209,67.313,215,115.915,12,119.012,15,101.893,119,99.6425,70,19.3692,21,4
2018,Arizona St.,72.6271,38,71.5605,36,114.116,19,117.651,17,103.283,160,102.937,124,14.714,45,11
2018,Arkansas,71.4084,70,69.6899,90,112.175,30,117.32,19,105.171,211,101.685,103,15.635,37,7
2018,Arkansas Pine Bluff,68.4359,219,67.4153,211,95.3121,328,93.7489,340,104.072,182,110.346,276,-16.5966,330,
2018,Arkansas St.,70.1967,126,69.5131,98,102.878,203,104.844,179,112.12,328,115.299,332,-10.4554,281,
2018,Army,71.3989,72,70.3704,65,102.983,201,100.037,259,104.926,204,108.898,250,-8.8612,264,
2018,Auburn,73.4691,23,72.2946,21,113.46,26,118.196,16,99.9304,64,97.5614,44,20.6348,16,4
2018,Austin Peay,68.8954,199,68.7758,139,103.321,191,105.23,174,105.202,213,107.535,218,-2.30435,188,
2018,Ball St.,71.1069,87,69.8897,83,103.972,172,103.571,204,102.827,142,103.881,139,-0.309988,174,
2018,Baylor,68.2656,232,66.4201,257,107.535,102,111.2,72,100.531,78,95.0346,15,16.1649,34,
2018,Belmont,68.5008,217,66.9012,234,113.47,25,113.007,58,101.035,89,103.988,146,9.01879,83,
2018,Bethune Cookman,77.3739,3,76.0268,3,103.453,184,99.855,260,103.028,150,110.955,289,-11.1004,285,
2018,Binghamton,67.011,285,66.0295,277,99.1525,275,97.6222,309,105.224,214,109.808,267,-12.1856,300,
2018,Boise St.,70.1472,129,68.3666,164,108.664,84,110.617,77,96.9215,21,97.4901,42,13.127,58,
2018,Boston College,70.2589,123,70.1484,73,108.352,87,113.834,47,105.408,220,103.118,126,10.716,73,
2018,Boston University,68.7092,210,67.4842,210,101.638,232,100.406,254,105.43,221,108.792,247,-8.38666,260,
2018,Bowling Green,71.6285,60,70.0539,75,102.016,224,102.363,229,107.061,252,108.678,240,-6.31489,238,
2018,Bradley,66.0391,322,65.7438,289,101.837,229,104.533,188,98.8504,46,100.759,86,3.77418,125,
2018,Brown,72.4501,46,71.6575,29,102.618,211,101.118,246,107.09,253,110.291,275,-9.17291,269,
2018,Bryant,70.9308,95,70.0727,74,98.4207,284,99.1515,280,117.098,347,120.91,350,-21.7588,344,
2018,Bucknell,72.5377,42,71.4452,37,110.427,55,109.182,99,98.86,47,102.368,112,6.8137,100,14
2018,Buffalo,73.8527,18,72.8022,15,113.539,23,114.284,42,102.44,131,103.791,138,10.4931,77,13
2018,Butler,69.8415,149,67.8456,189,110.897,51,115.758,32,102.037,121,97.8916,48,17.8667,25,10
2018,BYU,67.4325,263,67.3485,212,108.698,82,109.043,102,98.6053,41,98.0758,52,10.967,70,
2018,Cal Poly,66.9492,288,66.1817,270,96.7855,312,98.6925,295,111.278,321,113.371,320,-14.6783,322,
2018,Cal St. Bakersfield,67.2435,273,65.3109,313,95.3511,327,97.8823,304,103.991,179,104.201,152,-6.31828,239,
2018,Cal St. Fullerton,69.761,155,69.5384,97,102.99,200,104.984,176,101.526,110,103.669,134,1.3154,153,15
2018,Cal St. Northridge,66.5781,302,65.726,291,96.216,321,97.1748,311,110.797,312,113.29,318,-16.1148,328,
2018,California,70.4373,110,68.6367,148,95.3055,329,98.7142,294,108.665,277,105.496,172,-6.78228,241,
2018,Campbell,68.2775,229,67.9112,186,106.735,114,104.711,185,105.258,216,110.369,277,-5.65788,227,
2018,Canisius,69.852,148,68.6964,143,108.924,77,107.802,126,101.062,92,104.329,153,3.47331,130,
2018,Central Arkansas,74.4342,16,72.6483,17,105.927,129,106.065,154,105.129,209,109.695,266,-3.6301,201,
2018,Central Connecticut,66.3826,313,64.4696,328,100.118,259,98.3842,297,106.323,240,110.992,292,-12.6074,306,
2018,Central Michigan,68.2746,230,67.2261,220,108.524,86,108.06,121,105.116,207,108.518,236,-0.458209,177,
2018,Charleston Southern,66.6615,298,66.42,258,101.103,242,99.5751,269,104.158,185,107.201,209,-7.62623,248,
2018,Charlotte,71.8124,57,71.1708,47,96.6327,314,99.2459,276,111.172,319,112.812,314,-13.5659,317,
2018,Chattanooga,67.2206,275,65.4585,306,98.8139,281,99.5772,268,109.244,285,112.148,307,-12.5706,305,
2018,Chicago St.,72.8458,33,72.1254,24,89.6524,347,96.8943,315,120.794,350,119.36,348,-22.466,346,
2018,Cincinnati,66.3915,311,64.6798,322,112.022,32,113.155,54,86.3964,1,86.158,2,26.9966,4,2
2018,Clemson,67.1166,280,65.6205,297,108.129,94,113.774,48,97.3446,26,93.5052,8,20.2693,19,5
2018,Cleveland St.,68.8785,200,67.0338,227,97.69,298,97.8525,305,108.659,276,110.479,281,-12.6266,307,
2018,Coastal Carolina,68.7618,208,67.7749,193,101.432,235,102.108,235,103.842,177,106.185,188,-4.07686,209,
2018,Colgate,67.0069,286,66.2209,267,106.999,111,105.332,170,105.379,219,109.443,259,-4.11154,210,
2018,College of Charleston,65.9339,324,64.6463,324,111.949,33,109.887,87,103.526,167,105.153,167,4.73418,120,13
2018,Colorado,69.4721,169,67.7413,194,102.362,218,105.412,169,104.046,180,99.7361,72,5.67601,110,
2018,Colorado St.,71.3897,73,69.5997,96,99.5155,269,102.992,218,109.866,293,108.542,237,-5.55015,225,
2018,Columbia,70.8895,96,69.9189,82,106.573,118,107.532,132,110.167,300,113.676,322,-6.14405,233,
2018,Connecticut,67.1568,279,66.9317,232,99.9833,263,105.308,172,107.321,256,105.56,173,-0.251352,173,
2018,Coppin St.,69.1554,188,67.0236,228,86.3237,351,86.7585,350,105.978,232,110.733,284,-23.9745,347,
2018,Cornell,70.3112,118,69.1552,114,104.079,167,104.811,181,111.798,325,113.789,323,-8.97831,267,
2018,Creighton,72.987,29,70.8444,53,114.134,18,116.454,22,102.198,127,99.1744,61,17.2792,27,8
2018,Dartmouth,67.7601,248,66.7574,241,99.5986,267,98.7331,293,108.98,283,110.886,287,-12.1529,299,
2018,Davidson,65.0307,335,64.1645,335,116.159,9,117.399,18,102.197,126,102.494,115,14.9051,43,12
2018,Dayton,66.9831,287,66.1889,269,106.231,126,108.662,110,108.213,271,108.587,238,0.0754615,168,
2018,Delaware,66.5365,305,65.8879,282,103.535,182,102.21,230,109.503,290,109.935,269,-7.7246,250,
2018,Delaware St.,66.8936,290,64.8606,321,92.9249,337,90.5592,344,115.448,342,118.528,344,-27.9685,350,
2018,Denver,68.2267,233,66.4442,256,102.872,204,103.105,217,106.313,238,106.924,201,-3.81948,206,
2018,DePaul,71.242,78,69.8151,86,100.646,250,104.75,183,103.035,151,98.0134,49,6.73631,101,
2018,Detroit,74.4854,15,72.3511,19,101.086,243,102.603,222,115.091,341,117.28,342,-14.6765,321,
2018,Drake,68.6959,211,68.0323,182,103.755,179,106.797,141,105.233,215,105.562,174,1.23476,154,
2018,Drexel,69.8343,151,69.0006,123,103.916,174,103.158,215,110.801,313,111.015,293,-7.85724,253,
2018,Duke,71.0479,91,70.0021,78,118.705,4,122.602,3,97.3075,24,93.467,7,29.1348,3,2
2018,Duquesne,66.4824,309,66.2143,268,106.492,121,104.905,178,103.042,152,108.458,235,-3.55272,200,
2018,East Carolina,68.8213,204,68.6719,145,95.104,330,97.1148,313,107.636,262,109.838,268,-12.7236,308,
2018,East Tennessee St.,69.3734,175,67.5968,201,107.206,109,105.603,167,95.8089,16,98.0734,51,7.52941,92,
2018,Eastern Illinois,66.4683,310,65.5099,304,98.0201,293,99.2873,275,105.162,210,107.511,215,-8.22371,257,
2018,Eastern Kentucky,69.2222,181,68.5091,157,100.81,247,101.898,239,111.139,318,113.032,316,-11.1333,286,
2018,Eastern Michigan,66.0875,319,64.5311,326,104.511,159,103.38,210,100.815,86,101.296,100,2.08468,147,
2018,Eastern Washington,68.7952,207,66.1275,273,107.354,106,108.344,117,103.892,178,104.864,160,3.47985,129,
2018,Elon,67.7723,247,67.277,218,103.097,195,103.814,196,110.849,315,111.63,301,-7.81591,252,
2018,Evansville,65.8643,326,65.653,294,96.4269,316,99.4854,271,97.3851,27,96.8294,32,2.65607,138,
2018,Fairfield,72.1655,50,70.4743,59,102.991,199,102.399,227,104.515,196,106.606,194,-4.20669,211,
2018,Fairleigh Dickinson,71.1241,86,70.4182,63,102.409,217,102.606,221,108.916,280,112.46,313,-9.85364,274,
2018,FIU,69.9405,142,68.9895,124,98.0024,294,98.312,298,101.217,96,104.495,155,-6.1826,235,
2018,Florida,68.2257,234,66.7986,239,109.73,61,115.14,37,100.621,81,96.4262,25,18.7137,23,6
2018,Florida A&M,69.48,168,67.035,226,97.0614,305,95.921,324,112.499,332,117.051,341,-21.13,341,
2018,Florida Atlantic,70.3165,117,69.2321,110,94.3527,334,95.8007,327,102.081,123,102.805,122,-7.00379,242,
2018,Florida Gulf Coast,73.2371,26,71.2364,44,111.349,41,108.292,118,99.9534,67,104.875,161,3.41726,132,
2018,Florida St.,72.5734,40,71.6051,31,110.767,52,115.822,30,101.381,102,99.9984,76,15.8239,35,9
2018,Fordham,66.8308,295,65.9279,280,92.5004,340,94.7467,334,104.946,205,106.371,190,-11.6247,292,
2018,Fort Wayne,73.6847,21,72.5983,18,107.53,103,107.616,130,104.771,201,106.447,192,1.16871,156,
2018,Fresno St.,68.3235,225,66.5742,247,109.415,68,110.083,84,100.218,73,99.8844,74,10.1991,79,
2018,Furman,70.0277,137,68.586,153,110.493,54,109.301,97,99.3066,53,101.88,108,7.42108,93,
2018,Gardner Webb,68.1695,235,67.6819,197,96.9223,307,97.8426,306,104.563,198,106.464,193,-8.62118,261,
2018,George Mason,69.631,160,69.0072,121,101.377,239,102.424,225,106.894,249,107.583,219,-5.15972,219,
2018,George Washington,66.2845,314,65.7579,288,101.559,233,103.751,199,106.112,234,106.445,191,-2.69404,194,
2018,Georgetown,71.6578,59,70.4309,60,106.391,123,109.801,89,103.703,173,102.858,123,6.94308,99,
2018,Georgia,65.4021,331,64.3908,332,102.452,215,107.77,127,100.914,88,95.8592,20,11.9104,64,
2018,Georgia Southern,69.802,154,68.8109,135,105.206,141,106.317,151,101.181,94,104.553,157,1.76452,150,
2018,Georgia St.,67.7416,249,66.8969,236,108.676,83,109.045,101,98.4189,37,101.835,106,7.20921,96,15
2018,Georgia Tech,66.5186,307,66.1029,274,98.5921,282,103.961,193,101.89,118,98.9358,57,5.02521,116,
2018,Gonzaga,69.407,174,68.9851,125,120.03,2,119.824,12,95.1115,14,95.0891,17,24.7352,8,4
2018,Grambling St.,73.3774,25,72.2164,22,96.8541,309,94.4781,335,100.311,74,106.366,189,-11.8877,296,
2018,Grand Canyon,70.5024,108,69.04,119,103.054,196,102.4,226,90.4458,3,96.902,33,5.4981,112,
2018,Green Bay,73.5635,22,72.1954,23,99.7683,264,99.8417,261,105.733,227,109.068,253,-9.22594,271,
2018,Hampton,73.7996,19,71.6117,30,104.943,150,101.717,240,103.073,154,109.277,257,-7.5593,246,
2018,Hartford,67.4684,262,66.4118,259,103.771,178,102.66,220,103.13,156,107.465,214,-4.80558,214,
2018,Harvard,66.2364,317,65.4558,307,100.981,244,101.431,243,98.4687,38,99.2919,64,2.13911,144,
2018,Hawaii,68.5437,216,67.8091,191,99.581,268,99.5787,267,99.5071,56,102.705,121,-3.12592,196,
2018,High Point,66.1751,318,65.8417,285,101.921,225,100.358,255,102.543,134,107.015,205,-6.65759,240,
2018,Hofstra,70.0966,133,68.8438,132,111.737,37,111.27,70,110.028,297,110.456,280,0.813677,162,
2018,Holy Cross,63.7198,346,62.8523,345,98.9895,278,97.7496,308,105.636,225,109.222,256,-11.472,290,
2018,Houston,68.3795,220,68.2176,174,112.888,28,115.787,31,94.8876,13,95.2473,18,20.5396,17,6
2018,Houston Baptist,74.9723,11,73.4498,13,98.0504,291,99.2215,279,113.961,339,116.873,340,-17.6515,332,
2018,Howard,71.2234,81,69.8481,85,101.774,231,99.697,264,112.409,331,118.659,346,-18.9624,335,
2018,Idaho,67.5795,255,65.5733,301,109.679,63,109.523,93,102.436,130,105.799,181,3.72472,126,
2018,Idaho St.,70.1862,127,68.1327,179,104.205,165,103.631,201,107.16,255,109.099,254,-5.46799,221,
2018,Illinois,70.5016,109,69.8781,84,105.069,147,109.865,88,104.29,191,103.282,129,6.58303,103,
2018,Illinois Chicago,73.4647,24,71.9772,25,101.423,236,100.88,249,100.717,83,104.539,156,-3.6584,202,
2018,Illinois St.,69.2553,179,68.8543,130,100.368,252,105.791,159,104.235,189,103.673,135,2.11818,145,
2018,Incarnate Word,71.4427,68,69.6264,94,94.4114,333,93.7442,341,112.147,329,115.326,334,-21.5818,342,
2018,Indiana,67.5989,254,66.5953,246,105.181,143,109.728,90,102.832,143,99.3296,66,10.3979,78,
2018,Indiana St.,70.1633,128,69.9286,81,100.266,256,104.772,182,101.275,98,102.537,118,2.23522,143,
2018,Iona,71.5971,62,70.6965,56,109.478,67,110.261,80,104.196,186,107.388,212,2.87263,134,15
2018,Iowa,70.9832,94,70.3231,68,111.238,44,116.679,20,110.395,307,108.754,243,7.92445,90,
2018,Iowa St.,69.5796,164,68.903,128,103.722,180,110.162,81,107.467,259,103.597,132,6.56511,104,
2018,IUPUI,68.283,228,66.0769,276,98.3663,285,98.2354,300,107.469,260,109.456,260,-11.2209,287,
2018,Jackson St.,65.0782,334,64.0611,337,93.3332,336,89.6435,348,104.545,197,109.463,261,-19.8194,337,
2018,Jacksonville,71.405,71,68.5735,155,96.2084,322,94.3753,337,106.73,247,108.731,242,-14.3559,320,
2018,Jacksonville St.,67.2878,270,65.8717,284,104.444,161,102.163,231,97.3373,25,100.348,81,1.81469,149,
2018,James Madison,69.2614,178,67.8118,190,102.818,207,101.513,242,107.699,263,107.715,223,-6.20158,236,
2018,Kansas,70.1467,130,68.4279,161,116.004,11,120.933,6,101.438,104,97.6938,46,23.2388,9,1
2018,Kansas St.,66.6026,300,65.5437,302,108.258,90,112.178,60,101.624,112,97.4236,41,14.7543,44,9
2018,Kennesaw St.,71.1804,84,68.5041,158,100.181,257,99.1498,281,110.111,298,112.047,303,-12.8972,311,
2018,Kent St.,70.1197,132,68.6241,151,102.287,220,102.398,228,105.616,224,107.026,207,-4.62772,213,
2018,Kentucky,69.7603,156,68.5818,154,109.59,64,116.426,25,100.553,79,96.019,23,20.4069,18,5
2018,La Salle,69.0593,194,68.8817,129,102.84,206,105.153,175,103.718,174,104.098,150,1.05517,158,
2018,Lafayette,68.6906,212,68.2708,169,102.782,208,102.094,236,108.083,269,112.413,311,-10.319,279,
2018,Lamar,69.4589,170,67.5922,202,103.663,181,102.142,233,100.326,75,105.806,183,-3.66408,203,
2018,Lehigh,70.7892,98,70.7583,55,106.678,115,106.033,155,107.741,264,112.266,308,-6.23291,237,
2018,Liberty,63.3935,349,63.2072,344,106.515,119,104.811,180,101.036,90,105.743,180,-0.931358,180,
2018,Lipscomb,76.5171,5,74.8966,5,104.015,170,103.793,197,100.682,82,103.43,131,0.363623,165,15
2018,Little Rock,66.3883,312,64.9731,319,92.4337,341,94.2562,338,104.852,202,105.994,186,-11.7383,294,
2018,LIU Brooklyn,72.4794,44,71.3779,39,105.478,135,103.335,211,105.473,222,111.135,294,-7.80028,251,16
2018,Long Beach St.,72.2422,48,71.7448,27,102.479,214,106.516,145,108.706,278,108.726,241,-2.2102,186,
2018,Longwood,69.2121,182,69.0407,118,88.5118,349,89.8977,347,108.517,275,110.39,279,-20.4927,340,
2018,Louisiana Lafayette,71.9508,54,70.2958,69,113.514,24,113.494,51,98.6488,44,102.122,111,11.3722,66,
2018,Louisiana Monroe,66.9068,289,65.8847,283,100.103,260,101.107,247,104.059,181,106.609,195,-5.50234,223,
2018,Louisiana Tech,68.4952,218,67.3459,213,105.652,130,106.931,140,103.433,163,105.723,179,1.20717,155,
2018,Louisville,69.9554,140,69.6575,91,107.609,100,113.149,55,99.7954,61,96.5566,27,16.5921,33,
2018,Loyola Chicago,65.8676,325,65.3221,312,108.717,81,111.331,68,93.9293,6,96.1911,24,15.1402,41,11
2018,Loyola Marymount,67.5128,257,66.9001,235,104.92,151,107.878,125,112.917,333,113.356,319,-5.47849,222,
2018,Loyola MD,69.4476,172,68.3198,166,97.6128,299,96.4726,319,108.156,270,111.251,297,-14.7787,324,
2018,LSU,69.0999,190,68.2442,171,111.876,35,115.619,33,106.572,243,103.154,128,12.4654,61,
2018,Maine,71.2991,77,71.3161,41,90.4548,345,91.1206,342,106.666,245,108.777,246,-17.6567,333,
2018,Manhattan,67.4757,261,65.7365,290,100.708,249,99.6527,266,102.144,125,104.492,154,-4.83938,216,
